Image,Window,R,G,B
852.jpg,Temp_49,146.005,174.74,126.2525
852.jpg,Temp_54,143.42000000000002,170.3,130.305
852.jpg,Temp_60,133.46,166.315,136.7525
852.jpg,Temp_62,124.4575,155.315,130.08
852.jpg,Temp_65,130.2,155.505,126.7325
852.jpg,Temp_71,111.9775,143.76500000000001,121.4825
853.jpg,W_Ref,154.12,181.965,136.395
853.jpg,B_Ref,4.2,2.165,0.105
853.jpg,Temp_40,29.5325,31.185000000000002,17.517500000000002
853.jpg,Temp_44,128.7275,157.2275,105.995
853.jpg,Temp_46,126.8675,152.8675,97.0925
853.jpg,Temp_49,146.405,177.76250000000002,123.7975
853.jpg,Temp_54,142.3025,170.2425,134.6
853.jpg,Temp_60,133.69,165.3925,136.235
853.jpg,Temp_62,126.4725,154.57750000000001,130.7875
853.jpg,Temp_65,129.83,154.17000000000002,127.7525
853.jpg,Temp_71,111.3575,143.4025,121.34
854.jpg,W_Ref,153.68,182.7475,137.2875
854.jpg,B_Ref,6.325,2.0325,0.0225
854.jpg,Temp_40,23.8525,25.900000000000002,12.2225
854.jpg,Temp_44,129.665,156.7225,107.25
854.jpg,Temp_46,125.575,152.83,96.485
854.jpg,Temp_49,147.2375,175.555,127.435
854.jpg,Temp_54,140.285,170.26250000000002,134.085
854.jpg,Temp_60,135.6225,164.165,136.0475
854.jpg,Temp_62,122.41,156.36,130.2675
854.jpg,Temp_65,129.8125,155.05,126.43
854.jpg,Temp_71,111.9525,144.19,121.3625
855.jpg,W_Ref,154.3075,182.12,136.5575
855.jpg,B_Ref,7.0,2.0,0.0
855.jpg,Temp_40,17.837500000000002,18.865000000000002,10.775
855.jpg,Temp_44,128.37,157.2875,106.9475
855.jpg,Temp_46,124.965,153.315,95.2475
855.jpg,Temp_49,146.8925,175.36,125.04
855.jpg,Temp_54,141.1675,171.415,136.005
855.jpg,Temp_60,134.04,165.8625,136.995
855.jpg,Temp_62,123.67,156.5325,131.1675
855.jpg,Temp_65,129.95250000000001,155.235,127.48
855.jpg,Temp_71,113.01,141.8675,121.1225
856.jpg,W_Ref,154.01,182.2225,136.435
856.jpg,B_Ref,7.0,2.0,0.0
856.jpg,Temp_40,17.4425,13.905000000000001,6.88
856.jpg,Temp_44,130.0475,156.945,107.4575
856.jpg,Temp_46,124.87,152.7925,94.6075
856.jpg,Temp_49,146.62,174.905,124.8075
856.jpg,Temp_54,141.4575,169.75,134.2975
856.jpg,Temp_60,134.315,165.56,136.5825
856.jpg,Temp_62,125.055,157.745,128.5275
856.jpg,Temp_65,129.9475,155.305,126.7825
856.jpg,Temp_71,111.7975,142.115,122.0425
857.jpg,W_Ref,152.77,182.37,136.17000000000002
857.jpg,B_Ref,7.0,2.0,0.0
857.jpg,Temp_40,14.6525,10.9275,3.73
857.jpg,Temp_44,129.6575,156.6775,106.1125
857.jpg,Temp_46,126.555,152.9975,96.42
857.jpg,Temp_49,146.57500000000002,174.86,126.3225
857.jpg,Temp_54,142.3,170.455,130.165
857.jpg,Temp_60,135.35750000000002,163.6725,138.35
857.jpg,Temp_62,122.5625,157.23250000000002,130.69
857.jpg,Temp_65,129.815,155.5825,127.4825
857.jpg,Temp_71,111.5875,144.3175,121.69
858.jpg,W_Ref,154.435,182.1825,136.645
858.jpg,B_Ref,6.53,1.68,0.0
858.jpg,Temp_40,11.3725,8.0975,1.565
858.jpg,Temp_44,130.8175,157.70000000000002,108.4775
858.jpg,Temp_46,126.1825,153.2125,96.465
858.jpg,Temp_49,146.3175,175.5625,124.88250000000001
858.jpg,Temp_54,143.4375,169.2475,133.855
858.jpg,Temp_60,132.685,165.5475,138.815
858.jpg,Temp_62,122.92750000000001,157.6425,127.4025
858.jpg,Temp_65,129.8875,155.3925,126.50500000000001
858.jpg,Temp_71,111.86500000000001,143.78,123.8325
859.jpg,W_Ref,153.41,182.65,136.57
859.jpg,B_Ref,6.96,1.92,0.0
859.jpg,Temp_40,11.78,6.1775,1.11
859.jpg,Temp_44,128.5975,159.26,107.825
859.jpg,Temp_46,127.0975,152.59,97.8525
859.jpg,Temp_49,146.72,175.18,127.3525
859.jpg,Temp_54,142.2425,169.6175,129.7425
859.jpg,Temp_60,132.7375,165.505,135.975
859.jpg,Temp_62,124.745,154.865,130.97
859.jpg,Temp_65,129.91,154.925,127.92
859.jpg,Temp_71,111.3775,143.5175,121.8575
860.jpg,W_Ref,152.47,182.22,135.97
860.jpg,B_Ref,6.525,1.68,0.0
860.jpg,Temp_40,9.955,4.715,0.6525
860.jpg,Temp_44,129.96,158.7125,108.5975
860.jpg,Temp_46,125.355,152.8325,95.3175
860.jpg,Temp_49,147.2075,175.48,125.5325
860.jpg,Temp_54,141.36,170.8825,134.85750000000002
860.jpg,Temp_60,132.1925,166.3075,136.2775
860.jpg,Temp_62,124.665,156.9575,131.1325
860.jpg,Temp_65,130.325,155.65,128.51
860.jpg,Temp_71,110.14,143.715,121.58500000000001
861.jpg,W_Ref,153.67000000000002,182.88,136.81
861.jpg,B_Ref,7.0,2.0,0.0
861.jpg,Temp_40,9.48,3.9650000000000003,1.05
861.jpg,Temp_44,129.7575,156.6925,107.86
861.jpg,Temp_46,125.6175,153.105,96.455
861.jpg,Temp_49,147.7225,176.4025,126.7975
861.jpg,Temp_54,141.9,169.5575,134.0275
861.jpg,Temp_60,133.13,165.8325,136.6525
861.jpg,Temp_62,124.675,155.245,131.1925
861.jpg,Temp_65,129.1325,156.3525,125.4675
861.jpg,Temp_71,112.3475,144.6525,122.555
862.jpg,W_Ref,153.45000000000002,182.645,136.58
862.jpg,B_Ref,7.0,2.0,0.0
862.jpg,Temp_40,7.8725000000000005,2.7425,0.25
862.jpg,Temp_44,129.705,156.135,107.105
862.jpg,Temp_46,125.53750000000001,153.0725,96.155
862.jpg,Temp_49,146.89000000000001,175.89000000000001,127.25
862.jpg,Temp_54,143.7675,169.06,134.8325
862.jpg,Temp_60,133.5525,166.255,139.7575
862.jpg,Temp_62,127.305,156.6425,128.655
862.jpg,Temp_65,129.5375,155.235,124.8075
862.jpg,Temp_71,109.7975,143.23,121.8725
863.jpg,W_Ref,153.3125,181.57,135.85750000000002
863.jpg,B_Ref,6.76,1.84,0.0
863.jpg,Temp_40,6.265000000000001,2.1725,0.5875
863.jpg,Temp_44,130.4475,156.73,106.71000000000001
863.jpg,Temp_46,126.765,154.0725,97.3675
863.jpg,Temp_49,145.65,176.3375,127.47500000000001
863.jpg,Temp_54,141.51250000000002,169.58,134.3725
863.jpg,Temp_60,133.9125,166.19,136.805
863.jpg,Temp_62,125.27250000000001,154.97,130.4375
863.jpg,Temp_65,129.53,154.32750000000001,127.25750000000001
863.jpg,Temp_71,111.4775,143.8,122.94
864.jpg,W_Ref,153.66,182.07500000000002,136.31
864.jpg,B_Ref,6.8675,2.005,0.005
864.jpg,Temp_40,8.05,1.8375000000000001,0.2325
864.jpg,Temp_44,129.78,157.925,107.2125
864.jpg,Temp_46,126.00750000000001,152.9625,96.4875
864.jpg,Temp_49,146.89000000000001,175.1225,127.6025
864.jpg,Temp_54,142.5475,171.665,131.45
864.jpg,Temp_60,133.0475,166.5975,137.0475
864.jpg,Temp_62,124.85000000000001,155.5075,131.6975
864.jpg,Temp_65,131.04,156.42000000000002,128.54
864.jpg,Temp_71,109.5575,143.88,120.4775
865.jpg,W_Ref,153.7675,182.7975,136.8175
865.jpg,B_Ref,6.345,2.0525,0.0225
865.jpg,Temp_40,7.7475000000000005,1.9525000000000001,0.8925000000000001
865.jpg,Temp_44,130.0075,156.595,107.88
865.jpg,Temp_46,124.22500000000001,153.305,95.86500000000001
865.jpg,Temp_49,147.9075,176.51250000000002,124.3925
865.jpg,Temp_54,141.1825,171.3225,130.245
865.jpg,Temp_60,133.6525,165.29,136.4625
865.jpg,Temp_62,127.63000000000001,154.3475,129.9625
865.jpg,Temp_65,129.76,154.875,127.1375
865.jpg,Temp_71,114.1825,142.195,122.315
866.jpg,W_Ref,152.5,182.25,136.0
866.jpg,B_Ref,6.3500000000000005,2.0325,0.03
866.jpg,Temp_40,8.352500000000001,1.4525000000000001,0.755
866.jpg,Temp_44,129.5225,158.365,107.1575
866.jpg,Temp_46,125.355,153.8175,95.455
866.jpg,Temp_49,147.5075,175.60750000000002,126.79
866.jpg,Temp_54,142.67000000000002,171.145,135.2625
866.jpg,Temp_60,131.995,166.22,136.53
866.jpg,Temp_62,127.645,156.895,128.8775
866.jpg,Temp_65,130.3325,153.985,127.4725
866.jpg,Temp_71,110.9325,143.6525,123.0925
867.jpg,W_Ref,153.23,182.56,136.45
867.jpg,B_Ref,7.0,2.0,0.0
867.jpg,Temp_40,8.505,2.125,0.40750000000000003
867.jpg,Temp_44,128.7625,158.165,106.8875
867.jpg,Temp_46,125.68,152.255,94.50750000000001
867.jpg,Temp_49,146.57750000000001,175.105,127.535
867.jpg,Temp_54,141.6575,170.33,134.01
867.jpg,Temp_60,133.0125,165.6975,136.14000000000001
867.jpg,Temp_62,123.63000000000001,156.6525,130.45
867.jpg,Temp_65,130.25,153.92000000000002,126.9575
867.jpg,Temp_71,113.875,142.4325,121.76
868.jpg,W_Ref,153.84,182.89000000000001,136.88
868.jpg,B_Ref,7.0,2.0,0.0
868.jpg,Temp_40,8.025,2.5475,0.28750000000000003
868.jpg,Temp_44,130.885,157.455,105.82000000000001
868.jpg,Temp_46,124.6225,153.885,96.4
868.jpg,Temp_49,145.1175,174.9125,127.7125
868.jpg,Temp_54,141.4475,169.9325,134.1475
868.jpg,Temp_60,134.01,165.4025,138.04
868.jpg,Temp_62,128.3375,154.36,130.245
868.jpg,Temp_65,129.4875,155.20250000000001,127.025
868.jpg,Temp_71,111.1425,143.9625,122.38250000000001
869.jpg,W_Ref,153.71,182.86,136.81
869.jpg,B_Ref,6.53,1.68,0.0
869.jpg,Temp_40,7.13,2.4975,0.4825
869.jpg,Temp_44,129.23250000000002,156.52,107.1825
869.jpg,Temp_46,125.435,151.53,94.2625
869.jpg,Temp_49,146.8325,175.84,127.895
869.jpg,Temp_54,141.4725,170.195,129.81
869.jpg,Temp_60,131.995,165.4575,135.5725
869.jpg,Temp_62,124.685,156.6125,130.82
869.jpg,Temp_65,130.79500000000002,155.84,128.27
869.jpg,Temp_71,111.10000000000001,143.225,121.38
870.jpg,W_Ref,152.70000000000002,182.36,136.14000000000001
870.jpg,B_Ref,7.0,2.0,0.0
870.jpg,Temp_40,7.4325,1.4775,1.585
870.jpg,Temp_44,130.145,156.975,107.065
870.jpg,Temp_46,125.52250000000001,152.68,94.815
870.jpg,Temp_49,146.6525,175.1475,127.41
870.jpg,Temp_54,141.64000000000001,170.46,130.4425
870.jpg,Temp_60,131.04500000000002,166.1575,136.1475
870.jpg,Temp_62,126.79,154.7875,129.98250000000002
870.jpg,Temp_65,129.61,154.5325,126.465
870.jpg,Temp_71,109.6225,143.8475,124.47500000000001
871.jpg,W_Ref,153.965,182.18,136.4775
871.jpg,B_Ref,6.88,1.92,0.0
871.jpg,Temp_40,6.335,2.5475,0.395
871.jpg,Temp_44,128.7575,157.60750000000002,107.035
871.jpg,Temp_46,124.8225,152.3425,95.645
871.jpg,Temp_49,146.2175,176.11,127.715
871.jpg,Temp_54,142.79500000000002,168.98250000000002,133.7275
871.jpg,Temp_60,133.74,166.465,135.8725
871.jpg,Temp_62,125.72500000000001,156.51250000000002,131.2425
871.jpg,Temp_65,130.115,154.9925,128.0675
871.jpg,Temp_71,110.9525,142.8425,121.675
872.jpg,W_Ref,153.82,182.91,136.88
872.jpg,B_Ref,6.345,2.0525,0.0175
872.jpg,Temp_40,9.5475,1.955,0.4275
872.jpg,Temp_44,128.4175,157.7475,107.06
872.jpg,Temp_46,125.48,152.77,95.1975
872.jpg,Temp_49,147.1975,175.2225,128.85
872.jpg,Temp_54,141.34,169.68,134.0175
872.jpg,Temp_60,133.425,166.1475,136.9475
872.jpg,Temp_62,125.675,156.4025,132.0275
872.jpg,Temp_65,130.3625,154.9325,126.375
872.jpg,Temp_71,110.13250000000001,144.3375,121.45
873.jpg,W_Ref,153.8475,180.57750000000001,135.395
873.jpg,B_Ref,6.3500000000000005,2.0300000000000002,0.03
873.jpg,Temp_40,7.5575,2.56,0.44
873.jpg,Temp_44,130.61,156.04500000000002,106.87
873.jpg,Temp_46,126.13000000000001,152.8175,96.205
873.jpg,Temp_49,148.7375,175.5375,125.775
873.jpg,Temp_54,141.67000000000002,169.315,133.92000000000002
873.jpg,Temp_60,134.3225,165.85,137.0575
873.jpg,Temp_62,128.2125,154.5625,130.24
873.jpg,Temp_65,129.87,155.3425,126.44500000000001
873.jpg,Temp_71,110.52,143.7525,120.82000000000001
874.jpg,W_Ref,154.0,183.0,137.0
874.jpg,B_Ref,7.0,2.0,0.0
874.jpg,Temp_40,9.295,2.3225000000000002,0.3925
874.jpg,Temp_44,128.965,157.29500000000002,105.14750000000001
874.jpg,Temp_46,125.0575,152.095,96.76
874.jpg,Temp_49,148.1,174.3775,127.6875
874.jpg,Temp_54,142.2925,170.07500000000002,134.5025
874.jpg,Temp_60,132.1,166.48,136.35
874.jpg,Temp_62,127.0625,155.05,131.3375
874.jpg,Temp_65,130.4275,154.97,128.065
874.jpg,Temp_71,110.4025,143.0875,124.23
875.jpg,W_Ref,153.74,182.8675,137.335
875.jpg,B_Ref,7.0,2.0,0.0
875.jpg,Temp_40,7.605,3.1075,0.4675
875.jpg,Temp_44,130.5525,156.865,107.3725
875.jpg,Temp_46,125.275,152.6,95.02
875.jpg,Temp_49,146.5075,175.1575,124.5725
875.jpg,Temp_54,142.125,169.87,134.3025
875.jpg,Temp_60,133.04500000000002,166.4675,136.6525
875.jpg,Temp_62,126.21000000000001,155.315,131.8925
875.jpg,Temp_65,129.8475,155.4075,128.475
875.jpg,Temp_71,110.13,143.5175,120.8375
876.jpg,W_Ref,153.67000000000002,182.88,136.81
876.jpg,B_Ref,7.0,2.0,0.0
876.jpg,Temp_40,10.0375,2.9175,0.7000000000000001
876.jpg,Temp_44,129.93,156.62,105.9375
876.jpg,Temp_46,124.56,151.54500000000002,95.295
876.jpg,Temp_49,147.335,175.4575,127.88250000000001
876.jpg,Temp_54,142.7225,169.7475,133.47
876.jpg,Temp_60,132.9625,165.99,136.6975
876.jpg,Temp_62,123.8725,157.27,128.835
876.jpg,Temp_65,129.6825,156.5925,126.2825
876.jpg,Temp_71,112.485,143.605,121.42
877.jpg,W_Ref,152.88,182.42000000000002,136.24
877.jpg,B_Ref,7.0,2.0,0.0
877.jpg,Temp_40,7.505,2.5300000000000002,0.4575
877.jpg,Temp_44,129.9475,156.6125,106.02250000000001
877.jpg,Temp_46,124.325,151.9275,95.3575
877.jpg,Temp_49,145.565,176.7275,124.85000000000001
877.jpg,Temp_54,141.82,168.6275,133.33
877.jpg,Temp_60,133.3825,166.305,135.5075
877.jpg,Temp_62,122.8425,156.49,131.625
877.jpg,Temp_65,131.145,153.9475,127.74000000000001
877.jpg,Temp_71,111.63,141.54,122.0
878.jpg,W_Ref,153.71,182.86,136.81
878.jpg,B_Ref,6.53,1.68,0.0
878.jpg,Temp_40,9.7525,2.3225000000000002,0.4875
878.jpg,Temp_44,129.67000000000002,156.57,106.2175
878.jpg,Temp_46,125.3525,152.955,95.1275
878.jpg,Temp_49,146.4,174.7125,126.885
878.jpg,Temp_54,141.62,169.34,133.81
878.jpg,Temp_60,132.9625,164.345,135.6675
878.jpg,Temp_62,124.0975,156.4925,132.4775
878.jpg,Temp_65,129.9225,155.5875,126.24000000000001
878.jpg,Temp_71,112.03750000000001,143.9025,121.5475
879.jpg,W_Ref,153.70000000000002,182.82,136.78
879.jpg,B_Ref,6.53,1.68,0.0
879.jpg,Temp_40,9.085,2.215,0.385
879.jpg,Temp_44,129.0175,155.5075,105.1175
879.jpg,Temp_46,124.03750000000001,151.895,94.1725
879.jpg,Temp_49,146.5425,174.705,124.2475
879.jpg,Temp_54,139.8175,170.9475,133.25
879.jpg,Temp_60,134.1475,163.905,134.5025
879.jpg,Temp_62,125.62,154.8025,132.4
879.jpg,Temp_65,129.725,155.6325,127.4775
879.jpg,Temp_71,110.5325,142.92000000000002,121.5125
880.jpg,W_Ref,154.0,183.0,137.0
880.jpg,B_Ref,6.53,1.68,0.0
880.jpg,Temp_40,9.565,2.3275,0.58
880.jpg,Temp_44,128.8325,157.17000000000002,106.385
880.jpg,Temp_46,126.7275,150.85,95.2275
880.jpg,Temp_49,145.45250000000001,175.195,126.7075
880.jpg,Temp_54,142.3525,169.405,134.2425
880.jpg,Temp_60,133.32,166.255,135.66
880.jpg,Temp_62,125.7625,156.235,132.2975
880.jpg,Temp_65,130.06,155.7375,127.675
880.jpg,Temp_71,112.2025,142.34,124.175
881.jpg,W_Ref,154.0,183.0,137.0
881.jpg,B_Ref,6.98,1.9725000000000001,0.0075
881.jpg,Temp_40,9.3,2.4325,0.53
881.jpg,Temp_44,130.0025,156.485,105.165
881.jpg,Temp_46,124.605,152.29,95.125
881.jpg,Temp_49,144.32,175.3175,125.4175
881.jpg,Temp_54,142.6925,168.8775,134.10750000000002
881.jpg,Temp_60,133.17000000000002,164.7875,134.725
881.jpg,Temp_62,125.19,156.0475,129.5875
881.jpg,Temp_65,129.39000000000001,154.7175,125.745
881.jpg,Temp_71,111.46000000000001,143.025,122.5775
882.jpg,W_Ref,153.73250000000002,182.8075,136.79
882.jpg,B_Ref,4.16,2.17,0.105
882.jpg,Temp_40,8.91,3.04,0.5975
882.jpg,Temp_44,129.9125,157.1925,105.145
882.jpg,Temp_46,125.2675,152.76250000000002,94.855
882.jpg,Temp_49,146.0875,175.175,124.5475
882.jpg,Temp_54,141.4275,169.3475,134.38
882.jpg,Temp_60,133.09,165.97,136.725
882.jpg,Temp_62,126.48,156.69,128.4275
882.jpg,Temp_65,128.615,154.9225,127.8525
882.jpg,Temp_71,111.4425,143.455,121.19
883.jpg,W_Ref,152.82,182.39000000000001,136.2
883.jpg,B_Ref,7.0,2.0,0.0
883.jpg,Temp_40,8.685,3.5725000000000002,0.63
883.jpg,Temp_44,129.965,156.0675,107.1075
883.jpg,Temp_46,125.685,151.70250000000001,94.145
883.jpg,Temp_49,145.6525,175.1475,122.8325
883.jpg,Temp_54,141.7275,170.165,129.78
883.jpg,Temp_60,130.8925,165.70250000000001,135.965
883.jpg,Temp_62,126.10000000000001,154.32,130.315
883.jpg,Temp_65,130.7725,155.9,128.455
883.jpg,Temp_71,112.3425,144.53,122.8175
884.jpg,W_Ref,153.82,182.91,136.88
884.jpg,B_Ref,7.0,2.0,0.0
884.jpg,Temp_40,10.835,2.36,1.1300000000000001
884.jpg,Temp_44,129.92000000000002,156.83,106.625
884.jpg,Temp_46,125.7975,152.7525,96.305
884.jpg,Temp_49,146.8675,175.11,127.4875
884.jpg,Temp_54,141.23250000000002,169.20000000000002,133.865
884.jpg,Temp_60,133.825,165.925,136.6625
884.jpg,Temp_62,125.33500000000001,156.435,129.7225
884.jpg,Temp_65,130.5325,155.3775,126.7375
884.jpg,Temp_71,114.91250000000001,142.76,121.30250000000001
885.jpg,W_Ref,153.84,182.745,136.705
885.jpg,B_Ref,6.9750000000000005,1.975,0.0
885.jpg,Temp_40,8.84,2.96,0.6925
885.jpg,Temp_44,129.0825,156.275,105.7125
885.jpg,Temp_46,124.645,151.8625,94.4575
885.jpg,Temp_49,145.865,175.22,124.4525
885.jpg,Temp_54,141.28,170.475,129.815
885.jpg,Temp_60,132.865,165.20000000000002,136.145
885.jpg,Temp_62,123.665,156.63750000000002,130.7225
885.jpg,Temp_65,129.94,156.07500000000002,128.1575
885.jpg,Temp_71,110.96000000000001,143.7825,120.385
886.jpg,W_Ref,153.71,182.86,136.81
886.jpg,B_Ref,7.0,2.0,0.0
886.jpg,Temp_40,9.6,3.005,0.6525
886.jpg,Temp_44,129.245,156.4375,106.22
886.jpg,Temp_46,124.7175,150.8675,93.635
886.jpg,Temp_49,147.0675,172.7475,125.82000000000001
886.jpg,Temp_54,141.3075,169.055,129.0
886.jpg,Temp_60,133.1475,165.6975,136.5725
886.jpg,Temp_62,128.3375,153.8925,130.83
886.jpg,Temp_65,129.965,154.935,127.94
886.jpg,Temp_71,110.9375,142.9275,123.80250000000001
887.jpg,W_Ref,153.76,182.88,136.84
887.jpg,B_Ref,4.3875,2.0925000000000002,0.09
887.jpg,Temp_40,11.195,2.9825,0.685
887.jpg,Temp_44,128.8675,156.39000000000001,105.0675
887.jpg,Temp_46,125.19500000000001,152.2775,94.41
887.jpg,Temp_49,146.3225,175.2875,125.14
887.jpg,Temp_54,141.4425,169.805,133.29500000000002
887.jpg,Temp_60,132.54500000000002,167.01250000000002,136.18
887.jpg,Temp_62,127.17,153.7525,129.1975
887.jpg,Temp_65,130.53,154.7225,128.38
887.jpg,Temp_71,110.795,145.115,123.1075
888.jpg,W_Ref,153.8,182.87,136.85
888.jpg,B_Ref,6.6450000000000005,1.735,0.045
888.jpg,Temp_40,10.705,3.0925000000000002,0.795
888.jpg,Temp_44,128.1975,157.225,105.8
888.jpg,Temp_46,124.48,152.9375,94.58500000000001
888.jpg,Temp_49,146.3725,175.04500000000002,127.2975
888.jpg,Temp_54,140.5375,169.08,133.48250000000002
888.jpg,Temp_60,135.2725,163.98250000000002,135.6775
888.jpg,Temp_62,124.05,156.82,130.8925
888.jpg,Temp_65,130.5725,155.235,127.555
888.jpg,Temp_71,110.4475,144.9375,123.03750000000001
889.jpg,W_Ref,152.36,182.20000000000002,135.92000000000002
889.jpg,B_Ref,7.0,2.0,0.0
889.jpg,Temp_40,9.0075,3.4675000000000002,0.705
889.jpg,Temp_44,129.8,157.245,106.17750000000001
889.jpg,Temp_46,124.4725,152.26250000000002,95.52250000000001
889.jpg,Temp_49,146.7275,175.10750000000002,125.17750000000001
889.jpg,Temp_54,141.56,170.94,130.1575
889.jpg,Temp_60,132.18,165.2925,135.93
889.jpg,Temp_62,124.375,156.595,132.3025
889.jpg,Temp_65,129.8425,156.0,123.4375
889.jpg,Temp_71,109.625,142.87,124.72
890.jpg,W_Ref,153.76,182.88,136.84
890.jpg,B_Ref,6.3725000000000005,2.0875,0.0
890.jpg,Temp_40,10.475,3.73,0.835
890.jpg,Temp_44,130.23,155.57,105.0575
890.jpg,Temp_46,124.845,152.3775,94.28750000000001
890.jpg,Temp_49,146.0625,174.58,125.23
890.jpg,Temp_54,141.195,169.3825,133.3725
890.jpg,Temp_60,133.4075,165.70250000000001,139.24
890.jpg,Temp_62,123.52250000000001,157.1825,127.67
890.jpg,Temp_65,128.5375,155.58,127.84
890.jpg,Temp_71,111.2425,143.915,122.2525
891.jpg,W_Ref,153.82,182.91,136.88
891.jpg,B_Ref,6.8575,2.0,0.0
891.jpg,Temp_40,10.75,2.835,0.715
891.jpg,Temp_44,130.6625,155.84,105.435
891.jpg,Temp_46,125.4575,153.3975,95.16
891.jpg,Temp_49,144.8025,174.9175,126.5925
891.jpg,Temp_54,141.305,169.7925,128.555
891.jpg,Temp_60,131.9875,167.145,136.745
891.jpg,Temp_62,128.60750000000002,153.41,130.6025
891.jpg,Temp_65,130.1975,155.425,127.715
891.jpg,Temp_71,112.4925,143.0025,121.7775
892.jpg,W_Ref,153.855,181.75,136.18
892.jpg,B_Ref,6.3825,2.05,0.055
892.jpg,Temp_40,10.73,3.495,0.8625
892.jpg,Temp_44,127.965,157.675,105.98
892.jpg,Temp_46,124.1175,153.18,95.045
892.jpg,Temp_49,146.79,175.1225,127.6025
892.jpg,Temp_54,142.05,169.6725,134.29
892.jpg,Temp_60,132.7525,165.5425,136.2575
892.jpg,Temp_62,125.8475,154.945,130.575
892.jpg,Temp_65,129.4475,156.0525,127.7675
892.jpg,Temp_71,111.3375,145.12,121.455
893.jpg,W_Ref,153.985,182.205,136.505
893.jpg,B_Ref,7.0,2.0,0.0
893.jpg,Temp_40,11.41,4.28,0.995
893.jpg,Temp_44,129.075,156.6675,106.84
893.jpg,Temp_46,124.11,151.82500000000002,93.645
893.jpg,Temp_49,146.185,174.8925,127.0575
893.jpg,Temp_54,141.03,171.245,128.625
893.jpg,Temp_60,132.6625,166.735,136.75
893.jpg,Temp_62,124.22500000000001,156.68,130.835
893.jpg,Temp_65,129.1,155.85,126.325
893.jpg,Temp_71,113.35000000000001,142.01,122.82000000000001
894.jpg,W_Ref,152.38,182.19,135.92000000000002
894.jpg,B_Ref,7.0,2.0,0.0
894.jpg,Temp_40,11.265,3.4525,0.875
894.jpg,Temp_44,129.345,156.2725,106.03
894.jpg,Temp_46,125.19500000000001,153.385,94.23
894.jpg,Temp_49,146.355,174.26250000000002,126.625
894.jpg,Temp_54,141.0075,170.29500000000002,129.9575
894.jpg,Temp_60,132.235,166.20250000000001,136.1625
894.jpg,Temp_62,123.9525,157.9875,128.3525
894.jpg,Temp_65,130.62,155.905,125.745
894.jpg,Temp_71,112.0025,145.0275,122.3375
895.jpg,W_Ref,153.39000000000001,182.48,136.45
895.jpg,B_Ref,7.04,1.97,0.02
895.jpg,Temp_40,10.9125,3.49,0.79
895.jpg,Temp_44,128.12,157.125,106.84
895.jpg,Temp_46,125.465,153.3175,95.52250000000001
895.jpg,Temp_49,146.535,175.1775,124.345
895.jpg,Temp_54,141.235,169.7125,129.84
895.jpg,Temp_60,135.8225,163.815,138.8
895.jpg,Temp_62,124.49000000000001,156.63,130.93
895.jpg,Temp_65,130.57750000000001,155.6475,127.94
895.jpg,Temp_71,110.80250000000001,142.8525,123.7975
896.jpg,W_Ref,153.5275,182.5625,136.56
896.jpg,B_Ref,6.6475,1.7650000000000001,0.0
896.jpg,Temp_40,11.48,4.36,0.995
896.jpg,Temp_44,129.6325,155.88,106.57000000000001
896.jpg,Temp_46,124.0825,152.56,94.9375
896.jpg,Temp_49,145.97,175.5375,127.0975
896.jpg,Temp_54,141.9675,169.45000000000002,134.0475
896.jpg,Temp_60,135.0075,164.385,135.915
896.jpg,Temp_62,127.83,155.1675,129.135
896.jpg,Temp_65,129.7825,155.615,127.56750000000001
896.jpg,Temp_71,111.1875,143.95000000000002,122.485
897.jpg,W_Ref,153.08,183.10750000000002,136.785
897.jpg,B_Ref,6.9750000000000005,2.0,0.0
897.jpg,Temp_40,10.89,3.5500000000000003,1.2175
897.jpg,Temp_44,129.705,155.9975,105.57000000000001
897.jpg,Temp_46,124.79,152.1675,95.455
897.jpg,Temp_49,145.4775,174.3225,125.545
897.jpg,Temp_54,141.85,168.83,133.55
897.jpg,Temp_60,132.7625,167.005,136.9575
897.jpg,Temp_62,127.925,156.0325,128.3675
897.jpg,Temp_65,129.735,156.2125,125.3575
897.jpg,Temp_71,112.7075,145.38750000000002,122.8075
898.jpg,W_Ref,152.82,182.39000000000001,136.2
898.jpg,B_Ref,7.0,2.0,0.0
898.jpg,Temp_40,11.675,4.1125,0.96
898.jpg,Temp_44,128.2275,156.4475,106.19
898.jpg,Temp_46,124.17,151.185,94.42
898.jpg,Temp_49,146.4,174.8075,126.91250000000001
898.jpg,Temp_54,141.76,168.91,133.46
898.jpg,Temp_60,131.9325,166.91,136.945
898.jpg,Temp_62,127.88000000000001,153.6975,130.4875
898.jpg,Temp_65,130.175,155.1975,127.7975
898.jpg,Temp_71,110.71000000000001,144.59,122.66250000000001
899.jpg,W_Ref,153.3,182.63,136.52
899.jpg,B_Ref,7.0,2.0,0.0
899.jpg,Temp_40,10.63,3.775,0.895
899.jpg,Temp_44,128.505,155.73250000000002,103.58
899.jpg,Temp_46,123.9375,152.8775,94.2225
899.jpg,Temp_49,146.035,174.99,125.87
899.jpg,Temp_54,142.2725,168.97,133.29500000000002
899.jpg,Temp_60,132.915,167.225,137.0925
899.jpg,Temp_62,125.515,155.5975,132.25
899.jpg,Temp_65,129.685,155.8375,127.60000000000001
899.jpg,Temp_71,112.02250000000001,143.13,120.74000000000001
