Image,Window,R,G,B
48.jpg,H_40,59.53,129.73,130.5275
48.jpg,H_60,39.82,117.315,127.745
48.jpg,H_80,26.4925,83.27250000000001,103.8675
49.jpg,W_Ref,158.59,181.59,155.59
49.jpg,B_Ref,19.25,15.83,13.51
49.jpg,H_20,77.7225,138.995,139.37
49.jpg,H_40,59.1325,128.965,133.2725
49.jpg,H_60,40.055,117.505,127.805
49.jpg,H_80,26.325,82.9075,102.875
50.jpg,W_Ref,158.29,181.29,155.29
50.jpg,B_Ref,20.31,16.37,11.96
50.jpg,H_20,79.625,138.49,140.0375
50.jpg,H_40,59.84,127.675,130.8725
50.jpg,H_60,39.685,117.18,127.75
50.jpg,H_80,25.29,83.645,104.3475
51.jpg,W_Ref,159.22,182.22,156.22
51.jpg,B_Ref,20.75,15.85,11.8
51.jpg,H_20,78.9525,139.275,139.07500000000002
51.jpg,H_40,60.8225,128.20250000000001,133.74
51.jpg,H_60,40.1025,117.305,126.24000000000001
51.jpg,H_80,26.4875,82.82000000000001,103.94500000000001
52.jpg,W_Ref,158.0725,182.465,157.78
52.jpg,B_Ref,19.2925,16.625,12.485
52.jpg,H_20,77.68,139.70250000000001,140.8025
52.jpg,H_40,57.585,130.6775,132.085
52.jpg,H_60,39.87,117.09,126.8775
52.jpg,H_80,25.5075,84.0525,104.16250000000001
53.jpg,W_Ref,158.74,181.74,155.74
53.jpg,B_Ref,17.8,17.84,12.120000000000001
53.jpg,H_20,77.43,138.65,139.16
53.jpg,H_40,61.182500000000005,128.45,135.1125
53.jpg,H_60,39.83,117.28,127.33
53.jpg,H_80,25.5125,84.0775,103.135
54.jpg,W_Ref,159.07,182.07,156.07
54.jpg,B_Ref,17.6825,18.1975,12.36
54.jpg,H_20,79.2475,139.0475,139.29500000000002
54.jpg,H_40,59.72,129.33,130.07750000000001
54.jpg,H_60,40.3325,117.2625,125.2825
54.jpg,H_80,24.475,84.3125,102.6225
55.jpg,W_Ref,159.22,181.77,157.82
55.jpg,B_Ref,19.73,16.63,12.415000000000001
55.jpg,H_20,77.64750000000001,139.2175,137.3175
55.jpg,H_40,59.79,127.6875,133.1375
55.jpg,H_60,39.125,116.8775,128.6225
55.jpg,H_80,26.78,83.59,102.35000000000001
56.jpg,W_Ref,159.52,182.175,157.72
56.jpg,B_Ref,17.86,17.78,12.120000000000001
56.jpg,H_20,76.865,139.785,139.55
56.jpg,H_40,59.292500000000004,127.69250000000001,134.7225
56.jpg,H_60,39.96,117.16250000000001,126.2225
56.jpg,H_80,25.465,84.32000000000001,104.95
57.jpg,W_Ref,158.74,181.74,155.74
57.jpg,B_Ref,18.44,18.48,12.76
57.jpg,H_20,78.545,138.8725,138.3675
57.jpg,H_40,58.6,128.7925,133.67000000000002
57.jpg,H_60,39.6925,117.1375,127.35000000000001
57.jpg,H_80,25.225,83.82000000000001,105.495
58.jpg,W_Ref,158.44,181.44,155.44
58.jpg,B_Ref,18.04,18.240000000000002,12.48
58.jpg,H_20,77.58,138.89000000000001,139.4375
58.jpg,H_40,59.487500000000004,128.8175,131.7775
58.jpg,H_60,39.5675,116.9725,129.37
58.jpg,H_80,25.337500000000002,84.37,103.35000000000001
59.jpg,W_Ref,158.92000000000002,181.92000000000002,155.92000000000002
59.jpg,B_Ref,19.7725,17.105,12.965
59.jpg,H_20,77.4625,140.0425,138.84
59.jpg,H_40,58.3575,128.1125,132.08
59.jpg,H_60,39.7475,116.4675,126.875
59.jpg,H_80,25.16,83.9675,104.245
60.jpg,W_Ref,159.22,182.22,156.22
60.jpg,B_Ref,17.3625,17.32,14.61
60.jpg,H_20,77.7675,139.0675,138.355
60.jpg,H_40,59.25,129.0125,132.57750000000001
60.jpg,H_60,39.905,117.3475,128.6375
60.jpg,H_80,24.9825,83.71000000000001,102.0975
61.jpg,W_Ref,159.26,182.26,156.26
61.jpg,B_Ref,19.97,16.95,12.280000000000001
61.jpg,H_20,78.4825,139.2375,139.37
61.jpg,H_40,60.455,129.07,132.1475
61.jpg,H_60,39.645,117.14,127.57000000000001
61.jpg,H_80,26.3575,83.41,104.735
62.jpg,W_Ref,158.35,181.35,155.35
62.jpg,B_Ref,21.07,15.6925,14.25
62.jpg,H_20,78.255,138.9575,139.39000000000001
62.jpg,H_40,59.292500000000004,129.24,129.575
62.jpg,H_60,39.5725,117.02250000000001,127.3225
62.jpg,H_80,24.78,84.3675,102.4075
63.jpg,W_Ref,158.44,181.095,156.64000000000001
63.jpg,B_Ref,18.5325,16.105,11.885
63.jpg,H_20,79.52,139.165,138.87
63.jpg,H_40,59.0675,128.965,132.165
63.jpg,H_60,39.8325,116.2175,129.8675
63.jpg,H_80,25.0675,83.7075,105.3675
64.jpg,W_Ref,158.74,181.74,155.74
64.jpg,B_Ref,20.13,16.63,14.57
64.jpg,H_20,77.75750000000001,138.71,137.9925
64.jpg,H_40,60.005,129.5275,130.44
64.jpg,H_60,39.825,117.27250000000001,128.3725
64.jpg,H_80,26.0025,84.04,104.3175
65.jpg,W_Ref,158.98,181.86,156.38
65.jpg,B_Ref,18.8625,17.4975,12.280000000000001
65.jpg,H_20,76.88250000000001,139.4225,137.06
65.jpg,H_40,58.655,128.845,131.245
65.jpg,H_60,39.862500000000004,117.56,128.965
65.jpg,H_80,24.677500000000002,84.53750000000001,104.8275
