Image,Window,R,G,B
41.jpg,H_40,71.77375,152.51125,189.644375
41.jpg,H_60,50.24375,134.82875,171.4475
41.jpg,H_80,27.811875,92.69437500000001,114.451875
42.jpg,W_Ref,148.220625,175.244375,160.2075
42.jpg,B_Ref,20.479375,17.51625,16.0325
42.jpg,H_20,85.473125,148.513125,168.180625
42.jpg,H_40,70.78,152.141875,189.6275
42.jpg,H_60,49.83,134.375625,169.98375000000001
42.jpg,H_80,28.298125,91.04625,113.80875
43.jpg,W_Ref,148.339375,175.618125,160.796875
43.jpg,B_Ref,18.926875,18.460625,15.626875
43.jpg,H_20,83.704375,148.595625,168.416875
43.jpg,H_40,71.873125,151.790625,191.21437500000002
43.jpg,H_60,49.445,134.2825,171.25625
43.jpg,H_80,28.101875,90.870625,111.9875
44.jpg,W_Ref,145.74625,171.971875,157.743125
44.jpg,B_Ref,18.825625,18.27,15.18
44.jpg,H_20,84.80437500000001,148.68562500000002,167.446875
44.jpg,H_40,71.111875,152.04500000000002,190.52812500000002
44.jpg,H_60,49.61625,134.3075,170.56
44.jpg,H_80,27.3975,91.049375,112.81812500000001
45.jpg,W_Ref,147.34,174.199375,159.27937500000002
45.jpg,B_Ref,20.095,18.101875,15.68875
45.jpg,H_20,85.519375,148.54875,167.93
45.jpg,H_40,71.71375,151.701875,190.930625
45.jpg,H_60,50.1075,133.93687500000001,170.94875
45.jpg,H_80,28.225,91.1175,113.19500000000001
46.jpg,W_Ref,150.224375,176.75625,162.0825
46.jpg,B_Ref,19.621875,18.325,14.485
46.jpg,H_20,85.060625,148.288125,167.866875
46.jpg,H_40,71.004375,151.924375,190.433125
46.jpg,H_60,49.056875,134.62625,170.32875
46.jpg,H_80,28.320625,90.524375,112.03812500000001
47.jpg,W_Ref,149.09062500000002,174.215,159.975625
47.jpg,B_Ref,19.8175,18.01,16.47125
47.jpg,H_20,83.936875,148.62187500000002,168.221875
47.jpg,H_40,72.153125,151.988125,191.18625
47.jpg,H_60,49.5525,134.665,170.11125
47.jpg,H_80,27.372500000000002,91.10125000000001,111.796875
48.jpg,W_Ref,148.95375,176.62437500000001,161.38
48.jpg,B_Ref,18.8275,18.333750000000002,15.04125
48.jpg,H_20,85.4275,148.473125,168.058125
