Image,Window,R,G,B
28.jpg,Temp_05,96.3625,23.98,18.9975
28.jpg,Temp_10,107.39750000000001,21.6,20.925
28.jpg,Temp_15,100.005,26.122500000000002,28.9225
28.jpg,Temp_20,114.305,33.5125,32.5175
28.jpg,Temp_25,94.935,26.052500000000002,25.52
28.jpg,Temp_30,48.49,33.4625,30.7725
28.jpg,Temp_35,39.425000000000004,24.435000000000002,22.175
28.jpg,Temp_40,39.615,29.78,30.78
28.jpg,Temp_45,33.525,21.555,27.3225
28.jpg,Temp_50,32.245,21.8275,17.45
29.jpg,W_Ref,225.70000000000002,253.1925,233.5
29.jpg,B_Ref,29.1825,30.1825,24.1825
29.jpg,Temp_05,93.4325,25.705000000000002,15.665000000000001
29.jpg,Temp_10,107.1375,21.1925,19.142500000000002
29.jpg,Temp_15,100.4625,25.755,25.2225
29.jpg,Temp_20,113.16,32.9325,31.16
29.jpg,Temp_25,94.78750000000001,24.465,24.2275
29.jpg,Temp_30,48.9475,33.9375,31.175
29.jpg,Temp_35,37.195,25.035,26.9225
29.jpg,Temp_40,39.68,30.1375,27.4475
29.jpg,Temp_45,34.075,22.5075,24.03
29.jpg,Temp_50,31.9125,21.28,17.61
30.jpg,W_Ref,227.23000000000002,253.22,233.9875
30.jpg,B_Ref,29.9425,30.9525,24.8575
30.jpg,Temp_05,96.925,24.735,16.517500000000002
30.jpg,Temp_10,103.855,22.115000000000002,20.285
30.jpg,Temp_15,99.745,25.740000000000002,27.2775
30.jpg,Temp_20,112.32000000000001,33.49,31.4725
30.jpg,Temp_25,93.0925,25.57,26.3825
30.jpg,Temp_30,46.885,33.667500000000004,30.3575
30.jpg,Temp_35,39.9,24.5775,26.26
30.jpg,Temp_40,39.230000000000004,29.330000000000002,30.330000000000002
30.jpg,Temp_45,34.665,22.837500000000002,24.205000000000002
30.jpg,Temp_50,31.905,21.5425,19.0425
31.jpg,W_Ref,227.0825,252.9375,234.0475
31.jpg,B_Ref,29.46,30.46,24.46
31.jpg,Temp_05,92.78,26.225,15.0025
31.jpg,Temp_10,108.22,21.715,19.6825
31.jpg,Temp_15,98.9025,25.3775,25.8275
31.jpg,Temp_20,113.3625,33.847500000000004,31.3825
31.jpg,Temp_25,91.865,26.3425,25.7825
31.jpg,Temp_30,48.2125,33.3925,30.2575
31.jpg,Temp_35,40.21,24.305,27.1175
31.jpg,Temp_40,39.7475,29.8475,30.9125
31.jpg,Temp_45,33.6575,23.015,23.95
31.jpg,Temp_50,30.91,21.48,18.6975
32.jpg,W_Ref,227.3,252.76000000000002,236.2575
32.jpg,B_Ref,29.365000000000002,30.365000000000002,24.365000000000002
32.jpg,Temp_05,94.9925,25.045,19.61
